,studentID,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,female,MinorityGender,MinorityRace,international,sports,collegeID,earlyAppl,alumni,outofstate,acceptStatus,name,acceptrate,size,public,finAidPct,instatePct
6797,AT7AOXAP2M,0.896213810636,7.0,1.06792747268,0.323653673689,0.736334747341,-0.566662367241,Astronomy,0.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6798,U50I5YPX2E,0.495077471735,2.0,0.356920069103,0.323653673689,0.784989403896,,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6799,II6JPJL4W8,0.151246324106,3.0,-0.354087334475,-0.440896777558,0.29844283835,-0.827385205168,Political Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6800,RTB2B41W27,-0.0779744409803,7.0,-0.150942362024,1.08820412494,0.784989403896,0.267650714124,English Creative Writing,1.0,1.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6801,XAC2SSMA4D,-0.421805588609,2.0,-0.354087334475,0.323653673689,0.784989403896,0.215506146539,Biology,0.0,1.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6802,ZO970V2GG2,1.01082419318,5.0,1.06792747268,1.08820412494,0.29844283835,0.736951822392,political science,1.0,1.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6804,AG1M1L2GB3,1.35465534081,7.0,1.06792747268,0.323653673689,0.784989403896,-0.305939529314,Computer Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6805,CW117FI2GT,-0.249890014795,1.0,1.06792747268,0.323653673689,0.590370777677,-0.410228664485,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6806,BC3P98TDKA,0.953519001907,4.0,0.712423770893,0.323653673689,0.395752151459,-0.0452166913877,Economics,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6807,5D2ZDKFALD,0.896213810636,4.0,1.06792747268,0.323653673689,-0.188103727196,-0.0452166913877,History,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,0.0,0.0,Yale,0.063,12336,0,0.0,0
6808,DJM5BMPX2S,-0.192584823523,6.0,0.830925004822,0.323653673689,0.784989403896,1.25839749825,Biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6809,EMV6JM5CI3,-0.307195206066,4.0,-0.709591036265,0.323653673689,-1.06388754518,,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,0.0,0.0,Yale,0.063,12336,0,0.0,0
6811,CEVX2QLTMQ,1.18273976699,7.0,1.06792747268,1.08820412494,0.784989403896,-0.644879218619,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6812,55FXRASLYZ,0.724298236821,7.0,0.66163752778,-1.96999768005,0.784989403896,0.476228984466,Political Science,1.0,0.0,0.0,0.0,0.0,1.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6813,PPYID1N9RO,-1.8544353704,2.0,-0.354087334475,-1.96999768005,0.29844283835,-0.827385205168,Physics,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6814,MYY87NLWP3,0.380467089192,0.0,,0.323653673689,-0.23675838375,,Finance and Mechanical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6815,GTE0L3RDKU,0.437772280464,1.0,1.06792747268,-0.440896777558,0.784989403896,0.971602376526,Chemical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6818,XONIRDH9IW,1.12543457572,7.0,1.06792747268,0.323653673689,0.29844283835,-0.827385205168,Computer Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6819,YW9H5GAQPD,0.896213810636,7.0,0.255347582878,-0.440896777558,0.493061464568,,Public Health,0.0,1.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6820,7259YY48LZ,0.609687854278,4.0,0.356920069103,0.323653673689,0.784989403896,-0.827385205168,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6821,JR378AGK3S,0.208551515377,2.0,-1.06509473805,-0.440896777558,-0.674650292741,0.945530092734,,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6822,3BCDV9L0R7,0.0939411328343,4.0,-0.709591036265,-0.440896777558,-0.917923575514,1.7798431741,Math Crative Writing,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6824,6LRV2YNX4V,-0.0779744409803,4.0,0.712423770893,0.323653673689,0.784989403896,-0.827385205168,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6825,71PM5ZCX1Q,1.06812938445,0.0,,-0.440896777558,0.784989403896,1.7798431741,Applied Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6826,XN5HUBGML8,-0.307195206066,1.0,1.06792747268,-0.440896777558,-2.13428998938,-0.514517799656,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6827,1YV84IGH9X,-0.307195206066,3.0,-1.30209720591,-0.440896777558,-0.820614262405,-0.488445515863,Liberal Arts,1.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6828,NQFOLZ183R,1.01082419318,7.0,1.06792747268,1.85275457618,0.29844283835,1.51912033617,Slavic Languages and Literature,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6829,76W9JRV54I,-0.364500397338,0.0,,-0.440896777558,0.784989403896,-0.827385205168,Economics,1.0,1.0,0.0,0.0,1.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6830,ET46BRYCCQ,-0.249890014795,2.0,0.356920069103,0.323653673689,0.687680090787,1.44090348479,,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6831,ZA2WM91N3Y,-0.593721162424,3.0,0.119917601244,-0.440896777558,0.103824212132,0.0590724437829,Mathematics Education,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6832,W5XA0C49KZ,-0.192584823523,3.0,0.119917601244,0.323653673689,-1.16119685829,,Philosophy,0.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6833,XPIR344FVD,0.380467089192,0.0,,-0.440896777558,0.784989403896,,Mathematics,0.0,1.0,0.0,0.0,1.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6834,VG5U69WKQI,-0.135279632252,7.0,0.255347582878,2.61730502743,0.784989403896,0.476228984466,Environmental Studies,0.0,1.0,0.0,0.0,0.0,1.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6835,V2F3E0THTB,1.01082419318,4.0,0.712423770893,0.323653673689,-0.480031666523,0.0590724437829,Math Compsci,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6836,RLHZ81OGUO,0.265856706649,2.0,1.06792747268,0.323653673689,-0.0421397575321,-0.488445515863,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6837,CXGC66BGAU,0.32316189792,2.0,-0.354087334475,1.85275457618,-0.188103727196,,Computer Science Philosophy,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6838,XKJV3109IL,-1.0521626926,0.0,,-1.96999768005,-1.16119685829,,,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6839,H756KI80ZV,1.29735014954,5.0,0.783524511251,0.323653673689,0.784989403896,,Computer,,0.0,0.0,0.0,1.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6840,C8QL7BIS9Y,-0.0206692497087,5.0,0.214718588388,0.323653673689,0.0551695555771,0.293722997917,Economics Business Political Science,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6841,1EIWCOP06E,1.12543457572,7.0,0.255347582878,1.08820412494,-2.47487258526,-0.827385205168,Bioengineering,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6842,LWYNFD1I42,0.265856706649,1.0,-0.354087334475,0.323653673689,-2.23159930249,,Environmental Studies,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,0.0,0.0,Yale,0.063,12336,0,0.0,0
6843,FPOM8CQBZO,-0.0779744409803,0.0,,-1.96999768005,0.784989403896,-0.0452166913877,Undecided,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6845,RBXBPZ7DNP,1.41196053208,7.0,1.06792747268,0.323653673689,0.687680090787,,,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6846,CW3SHB9Z7C,0.32316189792,0.0,,-0.440896777558,0.103824212132,1.70162632272,,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,1.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6847,0JBV20ORS1,0.0366359415628,3.0,0.593922536963,0.323653673689,0.784989403896,-0.644879218619,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6849,BDHLM7UVQM,1.46926572335,2.0,1.06792747268,0.323653673689,0.590370777677,,English Psychology Neuroscience,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6850,S0GWAFPTH5,-1.33868864895,0.0,,0.323653673689,0.00651489902251,0.867313241356,International Studies,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6851,WSP6KP4267,-0.0779744409803,0.0,,0.323653673689,0.784989403896,1.20625293066,Pre Medicine,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6853,8BZXUZTVMN,-1.8544353704,1.0,-0.354087334475,-1.96999768005,-1.89101670661,-0.436300948278,History,1.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,1.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6854,66XPLXRMW4,1.18273976699,7.0,0.458492555329,1.85275457618,-0.188103727196,,English Chinese,1.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6855,CTDAE4NJI5,1.41196053208,7.0,1.06792747268,1.85275457618,0.784989403896,,eecs,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6856,FGHLDC9FP1,1.46926572335,3.0,1.06792747268,1.08820412494,0.784989403896,0.919457808941,Chemistry Economics ,0.0,1.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6857,HAU03SHCC3,0.838908619364,3.0,0.119917601244,-0.440896777558,0.395752151459,-0.175578110351,,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6858,CPV8EDYATY,0.380467089192,4.0,0.712423770893,0.323653673689,0.249788181795,0.502301268258,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6861,7C2H8YA859,-3.0578443871,0.0,,-1.96999768005,-0.139449070641,,Engineering,1.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6862,AZQJAYAULC,1.41196053208,5.0,1.06792747268,2.61730502743,0.687680090787,,International Relations,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,1.0,0.0,1.0,Yale,0.063,12336,0,0.0,0
6863,28UW9BTW13,-1.28138345768,1.0,-1.77610214163,-0.440896777558,-0.674650292741,,,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6865,ADYC4NHJA3,-1.62521460531,2.0,-1.77610214163,-1.96999768005,0.639025434232,0.241578430332,Politcal Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6866,57AY3FMJYU,1.29735014954,6.0,0.356920069103,1.85275457618,0.395752151459,,Chemistry Economics Women s Studies,1.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6868,V8LE2VW04A,0.781603428093,2.0,0.356920069103,0.323653673689,0.784989403896,1.25839749825,physics and philosophy,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6869,Z0A91ETN4L,1.24004495827,7.0,1.06792747268,1.08820412494,0.493061464568,1.02374694411,Political Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,1.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6870,IKK4NQYKJE,1.46926572335,7.0,1.06792747268,2.61730502743,0.784989403896,1.7798431741,Pre Law,1.0,0.0,0.0,1.0,0.0,1.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6871,BFT1MVYQ57,-0.307195206066,7.0,-0.557232306926,-1.2054472288,0.395752151459,-1.03596347551,Engineering,1.0,1.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,0.0,0.0,Yale,0.063,12336,0,0.0,0
6872,PLDDW2KYU3,-0.0206692497087,7.0,0.0522026104268,-0.440896777558,-0.188103727196,0.736951822392,French biology,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,1.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6873,T3P05CQES7,-0.479110779881,5.0,0.499121549819,-1.96999768005,0.444406808014,,Mechanical Engineering,0.0,1.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6874,Z4XJCSK7AN,1.12543457572,1.0,1.06792747268,0.323653673689,0.784989403896,-0.0452166913877,,1.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6875,AWJRU3LETY,0.838908619364,0.0,,0.323653673689,0.29844283835,0.736951822392,Mathematics,1.0,0.0,0.0,0.0,1.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6876,GGPCBSSYBS,0.609687854278,7.0,0.458492555329,0.323653673689,0.29844283835,-0.201650394144,International Relations Biochemistry,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6877,RG27NVEMP5,1.18273976699,7.0,1.06792747268,2.61730502743,0.784989403896,1.0758915117,,1.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6878,WIEHUFHWEQ,0.953519001907,3.0,1.06792747268,0.323653673689,0.590370777677,,Economics Int l Relations,0.0,0.0,0.0,1.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6880,HL9XMYO65R,0.32316189792,6.0,0.830925004822,0.323653673689,0.784989403896,-0.827385205168,Biology,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6881,XNT6L4ZS1F,0.724298236821,7.0,1.06792747268,1.85275457618,0.784989403896,,Biochemistry,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6882,5Z5GSLWT8U,0.265856706649,1.0,1.06792747268,-0.440896777558,0.784989403896,1.7798431741,political science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6883,P66L0MNAI9,-0.82294192751,2.0,-0.354087334475,0.323653673689,0.784989403896,0.215506146539,Medicine Health and Society,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6887,ESV9GZNJK8,1.01082419318,5.0,1.06792747268,-1.96999768005,0.784989403896,0.502301268258,physics,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6889,J6MNWQ9WRP,0.609687854278,0.0,,-0.440896777558,0.639025434232,,Biology,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6890,NHDDL1V5O1,-0.0779744409803,7.0,1.06792747268,-0.440896777558,0.493061464568,-0.227722677936,EE,,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6891,W55M20OZZ5,0.437772280464,6.0,0.830925004822,1.08820412494,0.784989403896,1.25839749825,biomedical engineering,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6892,OOSOXAIC17,-0.479110779881,0.0,,0.323653673689,-2.13428998938,-0.905602056546,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6894,XREGVHS09T,1.12543457572,1.0,1.06792747268,1.08820412494,-0.771959605851,,Mechanical Engineering,1.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6895,A7TS61XYI6,0.896213810636,7.0,0.66163752778,0.323653673689,0.784989403896,1.7798431741,International Relations,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6897,SDG24FBIES,0.781603428093,4.0,1.06792747268,0.323653673689,0.784989403896,0.997674660319,Undecided,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6898,BU4XK3YXIQ,1.12543457572,7.0,1.06792747268,0.323653673689,0.784989403896,,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6899,MVH68QK9OQ,0.265856706649,6.0,0.356920069103,1.08820412494,0.784989403896,,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6901,Y83VPQ3XRK,1.12543457572,1.0,-0.354087334475,0.323653673689,0.784989403896,,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6902,6MY6B641VS,0.896213810636,7.0,0.255347582878,1.85275457618,0.249788181795,,Music and or Psychology,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6903,23LGOYSPWA,0.495077471735,1.0,1.06792747268,-1.96999768005,0.784989403896,0.0590724437829,Anthropology,1.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6906,HU8SRBB9VC,0.781603428093,7.0,0.864782500231,1.85275457618,0.784989403896,-0.827385205168,Political Science,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6907,55HZODDMK2,0.0366359415628,6.0,-0.117084866616,1.08820412494,0.395752151459,-0.279867245522,Mathematics Linguistics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6908,U3J19XW55J,0.609687854278,4.0,0.356920069103,0.323653673689,0.784989403896,0.0330001599903,Psychology,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,1.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6909,QZB69YWF49,0.265856706649,3.0,-0.354087334475,0.323653673689,0.784989403896,1.7798431741,Linguistics,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6910,MGZORJTBN6,1.12543457572,4.0,0.712423770893,0.323653673689,0.29844283835,,Poli Sci Int l Relations,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6911,5IO8FVSWBP,0.896213810636,2.0,1.06792747268,1.85275457618,0.784989403896,-0.332011813107,Biology,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6912,45VQLYNB4Y,0.609687854278,2.0,0.356920069103,-0.440896777558,0.784989403896,1.51912033617,Computer Science,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6913,4CG10ZZ9A1,0.208551515377,7.0,0.66163752778,0.323653673689,0.0551695555771,-0.305939529314,,0.0,0.0,0.0,1.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6915,1J23EPTQ4E,0.838908619364,3.0,1.06792747268,0.323653673689,0.784989403896,0.867313241356,Biochemistry,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6916,YSWJTTWCJM,-0.192584823523,1.0,-0.354087334475,0.323653673689,-0.188103727196,0.919457808941,French,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6917,35E9DY6TMM,0.896213810636,0.0,,0.323653673689,0.784989403896,,,1.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6918,1DXDRXSQV4,1.46926572335,5.0,1.06792747268,1.85275457618,0.784989403896,0.476228984466,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6919,HUWL7GUQGU,1.24004495827,7.0,0.66163752778,0.323653673689,0.590370777677,1.62340947134,math,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6920,HOYZDGH67M,0.953519001907,7.0,0.458492555329,0.323653673689,0.444406808014,0.476228984466,Biomedical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6921,53FWAY763V,1.01082419318,0.0,,0.323653673689,0.784989403896,0.476228984466,International Studies,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6922,IGMS3PAFF9,0.437772280464,0.0,,-1.2054472288,0.687680090787,-0.566662367241,Humanities,1.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6924,OP0NB0ALL6,-0.364500397338,3.0,0.119917601244,0.323653673689,0.0551695555771,,Chemical Engineering Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6925,18FWDKRFUF,0.781603428093,7.0,1.06792747268,1.85275457618,0.29844283835,,Mathematics,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6926,3PEOY1CN56,0.0939411328343,6.0,0.356920069103,0.323653673689,0.29844283835,1.51912033617,Psycology,0.0,0.0,0.0,0.0,0.0,1.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6927,U9DYIS0F3E,1.12543457572,5.0,1.06792747268,0.323653673689,0.784989403896,-0.827385205168,engineering,1.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6929,VR0NT9W4LO,-0.0779744409803,4.0,1.06792747268,0.323653673689,0.639025434232,0.0330001599903,Engineering Physics,0.0,0.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,0.0,0.0,Yale,0.063,12336,0,0.0,0
6930,4C132OTLVQ,-0.192584823523,5.0,0.783524511251,1.08820412494,-0.480031666523,-1.71384285412,English,0.0,1.0,0.0,0.0,0.0,0.0,Yale,1.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6931,SCRXUAK175,-0.0206692497087,2.0,1.06792747268,-0.440896777558,0.29844283835,0.476228984466,Political Science music,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6932,7QZNZDCPK1,0.380467089192,0.0,,-0.440896777558,0.687680090787,,Biomedical Engineering,,1.0,0.0,1.0,1.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6933,N7NQV0DZD1,0.781603428093,7.0,0.864782500231,1.85275457618,0.541716121123,0.450156700673,Biology,1.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6934,7S7094NMUP,-0.249890014795,5.0,1.06792747268,1.08820412494,0.784989403896,0.476228984466,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6936,8EJH9KM1IQ,-1.16677307514,6.0,-0.828092270194,1.08820412494,0.784989403896,,Business,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,1.0,Yale,0.063,12336,0,0.0,0
6937,YDZ69WKS8P,0.437772280464,0.0,,0.323653673689,0.493061464568,,Government,1.0,0.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
6938,ZI99J98K3A,0.151246324106,0.0,,0.323653673689,0.29844283835,0.476228984466,,0.0,1.0,0.0,0.0,0.0,0.0,Yale,0.0,0.0,1.0,0.0,Yale,0.063,12336,0,0.0,0
